Gene_Id,padj,logFC
1559820_at,0.011454,-1.0576816
226030_at,0.011454,-1.1334899
201125_s_at,0.011454,0.8331422
238722_x_at,0.011458,-0.7560348
1569243_at,0.01146,-0.8684911
225834_at,0.011467,1.802967
205751_at,0.011471,-3.7276808
240262_at,0.011489,-0.7925152
207191_s_at,0.011489,1.3147677
204718_at,0.011489,-1.3292951
202370_s_at,0.011489,0.7240013
209946_at,0.011513,1.3100541
201425_at,0.011521,-1.0711392
212667_at,0.011523,1.6295402
219245_s_at,0.011523,-0.7083822
201088_at,0.011523,1.0010273
211766_s_at,0.011523,-3.7474862
210193_at,0.011523,-1.1113812
1557154_at,0.011523,-2.3913651
227699_at,0.011523,0.7183679
208788_at,0.011541,1.0576463
206025_s_at,0.011541,1.8149806
220179_at,0.011563,-2.2363252
217118_s_at,0.011563,0.8938986
200830_at,0.011563,0.6455563
210745_at,0.011563,-1.2531624
230315_at,0.011563,-1.0672031
219872_at,0.011563,1.4709153
221558_s_at,0.011563,1.1908233
229373_at,0.011563,-1.7936306
221598_s_at,0.011594,1.0030276
201954_at,0.011609,1.0627691
211651_s_at,0.011609,0.9966213
205645_at,0.011628,-0.7721672
216481_at,0.011628,-1.7271659
218368_s_at,0.011628,2.1516392
231189_at,0.011628,-1.0448151
231897_at,0.011628,-1.2989623
220299_at,0.011628,-1.0506908
217274_x_at,0.011628,-1.3418595
211989_at,0.011743,0.9078504
204697_s_at,0.011802,-3.9972504
213036_x_at,0.011802,-1.377552
225283_at,0.011823,-1.260671
227417_at,0.011823,-1.2912318
1563048_at,0.011823,-1.5931587
226041_at,0.011823,-0.9646019
201064_s_at,0.011823,-0.7915341
1558761_a_at,0.01184,-0.9375454
201506_at,0.01188,1.0229307
223519_at,0.01188,1.492708
241473_at,0.011883,1.4986183
212132_at,0.011883,1.1055182
214770_at,0.011883,1.297133
239761_at,0.011883,-1.5382305
219147_s_at,0.011883,-1.0618431
209473_at,0.011883,1.0011166
1564552_at,0.011883,-0.981621
237690_at,0.011883,2.3799838
217558_at,0.011883,-1.6296643
213227_at,0.011903,-1.1929403
230365_at,0.011934,-2.4035736
1559167_x_at,0.011974,-1.1158158
223385_at,0.011974,-1.5503613
208790_s_at,0.011975,1.257544
214235_at,0.011975,-2.0327648
213310_at,0.011975,1.0532168
216781_at,0.011987,-2.3180966
202907_s_at,0.012015,0.6764038
220247_at,0.012122,2.0121784
241672_at,0.012132,-1.8696909
219325_s_at,0.012255,-0.712688
233403_x_at,0.012272,-1.8992449
209380_s_at,0.012272,-1.3320674
229916_at,0.012321,-2.5416155
231887_s_at,0.012332,1.2525687
219901_at,0.012332,1.2271769
219695_at,0.012377,-1.4788659
218984_at,0.01241,0.9827691
1559258_a_at,0.012438,3.6214706
243174_at,0.012438,-1.1842255
201231_s_at,0.012443,1.1708531
223427_s_at,0.012523,-1.2963031
242186_x_at,0.012623,-1.341181
218942_at,0.012687,-0.7214082
1559922_at,0.012774,-0.7100177
211123_at,0.012774,-1.3322323
222956_at,0.012774,-1.9868025
227007_at,0.012774,-0.650823
240107_at,0.012809,-1.3763553
212110_at,0.012826,-0.7275899
238862_at,0.012826,-3.2884294
215100_at,0.012826,-2.6260161
1569887_a_at,0.012841,-1.027754
224546_at,0.012843,-1.5758762
218472_s_at,0.012843,0.6541281
210179_at,0.012843,-4.0307732
213386_at,0.012843,-0.8663652
235909_at,0.012843,-1.4986221
1569150_x_at,0.012843,2.4145744
201138_s_at,0.012845,0.8956748
200875_s_at,0.012845,1.491275
218181_s_at,0.012845,0.8594467
236308_at,0.012845,-2.4178796
1560451_at,0.012847,-0.7153121
202754_at,0.012864,0.6715346
1560659_at,0.012864,-1.2036764
1556156_at,0.013061,-2.3155239
212554_at,0.01309,1.6435162
212798_s_at,0.01309,-0.8217252
227211_at,0.013157,1.1271861
203316_s_at,0.013162,0.8495844
205011_at,0.013162,-0.9327293
206981_at,0.013181,-1.5276092
234992_x_at,0.013196,1.4924956
224099_at,0.013196,-1.5706241
1559976_at,0.013196,-0.8870294
222889_at,0.013196,0.7210468
233539_at,0.013196,-1.0754648
221555_x_at,0.013196,-0.8833866
230728_at,0.013196,0.8205996
224894_at,0.013196,0.7630522
209249_s_at,0.013196,-0.768535
1566868_at,0.013196,-1.1352468
209421_at,0.013196,0.9821697
204290_s_at,0.013294,-1.6301598
200975_at,0.013323,0.5912053
229647_at,0.013323,-0.7897395
221589_s_at,0.013323,-1.5926986
221563_at,0.013331,0.8816176
242125_at,0.013376,-0.6393914
209711_at,0.013492,-0.7643821
211926_s_at,0.013555,0.6692338
212481_s_at,0.013581,0.8780064
223063_at,0.013581,1.0147668
232522_at,0.013581,-0.7640922
235050_at,0.013581,-2.0646441
238621_at,0.013581,-1.1085069
204487_s_at,0.013581,-1.3593017
207981_s_at,0.013581,-5.2815514
231582_at,0.013581,-1.3916204
212489_at,0.013581,1.7720446
233164_x_at,0.013581,-0.8251177
201778_s_at,0.013616,-0.9949627
214045_at,0.013616,-0.7706731
242560_at,0.013624,1.0902057
220622_at,0.013637,-2.6002525
213066_at,0.013663,2.1467707
1553249_at,0.013663,-2.618464
230336_at,0.013708,1.8114065
215543_s_at,0.013779,-0.8185314
232458_at,0.013788,1.5828783
214484_s_at,0.013802,0.9940151
207522_s_at,0.013839,-1.6370846
226596_x_at,0.013864,-0.9523519
228537_at,0.013864,0.8588237
221636_s_at,0.013892,-0.9181346
229782_at,0.013895,-2.8889786
212372_at,0.013895,1.4417753
207502_at,0.013895,-2.9516937
218925_s_at,0.013933,-0.9510134
203335_at,0.013933,-0.8570194
32128_at,0.013933,1.9057889
241396_at,0.013933,-1.3249012
215501_s_at,0.01395,0.9449882
219210_s_at,0.01395,0.5815541
231646_at,0.013977,-6.2527903
225647_s_at,0.013977,0.8907371
217187_at,0.013977,-2.3917252
243564_at,0.014027,-1.5337143
204078_at,0.014079,1.1793814
224578_at,0.01417,1.0127921
200910_at,0.014207,0.9308686
1561135_at,0.014234,-1.0367408
232101_s_at,0.014302,-0.854614
203622_s_at,0.01431,0.7881021
230972_at,0.01445,-0.6905393
233471_at,0.014459,-2.0751036
230131_x_at,0.014547,-1.1732638
225341_at,0.014552,-0.8288414
1561589_a_at,0.014552,-1.2362746
210643_at,0.014552,1.822478
208103_s_at,0.014552,1.2179564
213262_at,0.014552,1.0961062
233322_at,0.014552,-1.9054698
234563_at,0.014552,1.7157977
233027_at,0.014552,-0.6258858
228169_s_at,0.014552,-1.4274401
212501_at,0.014552,1.1777098
1557617_at,0.014617,-1.018873
220643_s_at,0.014617,0.7277002
204965_at,0.014653,-4.1379195
232424_at,0.014655,-1.3215069
212445_s_at,0.014655,-1.1433101
227581_at,0.014655,-0.779754
1558152_at,0.014655,1.6061964
219910_at,0.014661,-0.9666889
220186_s_at,0.014663,-1.6731066
236396_at,0.014674,-1.5523587
226281_at,0.014684,-3.3743002
214888_at,0.014707,-0.9445367
212364_at,0.014792,0.8703409
230875_s_at,0.014792,1.428481
230482_at,0.014831,1.3063044
204619_s_at,0.014885,1.3990109
206262_at,0.014896,-4.1947457
223612_s_at,0.014904,-2.1475361
1552422_at,0.014904,1.6922753
219479_at,0.014904,1.0740089
226185_at,0.014906,-1.357846
221099_at,0.014906,-2.0542727
243582_at,0.014906,-2.9243506
239370_at,0.014907,-2.7689875
231390_at,0.014934,-1.7888195
210466_s_at,0.01498,0.7946901
225097_at,0.01498,-1.0239361
225115_at,0.015005,-0.9312766
1562327_at,0.015008,-1.9195077
234923_at,0.015026,-0.6055056
201139_s_at,0.015026,0.8901657
228766_at,0.015031,-1.4051832
234877_x_at,0.015031,-1.0103564
202263_at,0.015031,-1.5166682
200965_s_at,0.015031,-1.2833174
1556499_s_at,0.015031,0.9828951
230326_s_at,0.015063,1.0651271
206858_s_at,0.015063,3.6094348
235475_at,0.015063,-0.6798088
210624_s_at,0.015063,-0.6576955
209086_x_at,0.015065,0.9985964
230080_at,0.015065,2.128893
239010_at,0.015065,2.4043836
239196_at,0.015065,-1.4998869
225506_at,0.015065,-0.8568358
224859_at,0.015065,0.7969936
213429_at,0.015065,1.4128064
205199_at,0.015078,-3.7611726
227122_at,0.015118,-0.5918196
204726_at,0.015118,2.1494241
229070_at,0.015176,-3.1361284
200979_at,0.015198,-0.9865319
229762_at,0.015198,-0.6687052
207249_s_at,0.015198,-5.0353225
226609_at,0.015198,0.9361336
215712_s_at,0.015285,-1.8991962
217626_at,0.015353,-2.9872316
235651_at,0.015353,-1.4337461
210861_s_at,0.015353,3.177845
223551_at,0.015406,-2.9304274
203579_s_at,0.01541,0.8930581
240770_at,0.015429,-1.5868802
1569722_s_at,0.015429,-1.1685197
224932_at,0.015446,-0.8427919
242317_at,0.015461,-0.8147678
1553835_a_at,0.015479,-3.2483067
233833_at,0.015481,-1.0165454
221000_s_at,0.015481,-1.1260732
239114_at,0.015481,-0.7990188
234406_at,0.015481,-1.6100523
204294_at,0.015481,-0.9329093
235054_at,0.015481,-0.7475414
1556166_x_at,0.015481,2.0421453
227314_at,0.015481,1.4245339
201431_s_at,0.015481,1.9589241
241794_at,0.015481,-1.2707333
226051_at,0.015481,1.1789042
226251_at,0.015481,0.7763567
219711_at,0.015482,-0.4762148
221556_at,0.01549,-0.817301
218638_s_at,0.01549,1.2507757
208022_s_at,0.015572,-0.8976637
202407_s_at,0.015572,1.617934
221686_s_at,0.015572,-1.3020759
217321_x_at,0.015629,-1.7765356
227626_at,0.015643,-1.4690786
238884_at,0.01569,-0.6498937
212160_at,0.01569,0.6196072
219612_s_at,0.01569,-3.4308571
52651_at,0.01569,0.9547308
218951_s_at,0.015776,-1.1866186
212356_at,0.015809,-0.961977
223469_at,0.01587,-0.7300323
223162_s_at,0.01587,-0.8517198
238202_at,0.015883,-2.2430866
239531_at,0.015883,-0.7170253
202838_at,0.015903,-0.8519923
201568_at,0.015903,-0.6628917
231579_s_at,0.015903,0.9523754
209903_s_at,0.015903,0.6476931
220613_s_at,0.015903,-1.937844
222525_s_at,0.015955,-0.7689715
226936_at,0.015955,1.1149964
212846_at,0.01599,0.730379
236418_at,0.01601,-1.8008254
207162_s_at,0.01601,-1.1308227
205052_at,0.01601,-0.9692117
233218_at,0.016028,-0.9962186
201664_at,0.016028,0.7964999
1555729_a_at,0.016045,-1.5802179
244417_at,0.016086,-1.0206359
237349_at,0.016137,-1.0200622
52255_s_at,0.016147,0.7935811
217815_at,0.016147,0.6745647
202911_at,0.016176,0.5287152
212703_at,0.016176,-0.9370577
225467_s_at,0.016185,-0.7868336
244643_at,0.016197,-2.6102247
221600_s_at,0.016197,-0.7219255
211762_s_at,0.016197,1.1263889
212814_at,0.016197,-1.3786257
210774_s_at,0.016197,-0.4776134
241294_at,0.016197,-0.6331973
1568598_at,0.016197,-3.2966648
1565581_at,0.016197,-1.7500451
1559022_at,0.016197,-0.7272116
225399_at,0.016197,0.5172275
225534_at,0.016197,-0.7019102
221870_at,0.0162,1.5585236
217603_at,0.0162,-0.7556635
226720_at,0.0162,-0.7468638
1568647_at,0.0162,-1.9116079
202298_at,0.0162,-0.7221827
216432_at,0.0162,-1.7369608
222294_s_at,0.0162,-1.4530338
240655_at,0.0162,-1.2791326
237744_at,0.0162,-1.3166942
240845_at,0.016307,-0.7335126
227962_at,0.016309,-0.8889153
216852_x_at,0.016309,-1.9342528
201785_at,0.016309,-2.5086825
212224_at,0.016362,-2.0033508
213325_at,0.016377,-1.4422395
200600_at,0.016387,0.8710912
219610_at,0.016387,-1.8191558
209866_s_at,0.016387,-1.7292498
1559687_at,0.01641,-1.6193845
228654_at,0.01641,0.9025074
236192_at,0.01641,0.7135475
221778_at,0.01641,-0.8682102
214234_s_at,0.01641,-2.0545274
216770_at,0.01641,-0.7866157
1566690_at,0.01641,-1.9315908
217426_at,0.01641,2.045628
203693_s_at,0.01641,1.2006795
235628_x_at,0.01641,-0.795658
204790_at,0.01641,-0.8672567
235283_at,0.01641,-0.5851868
1557400_at,0.01641,-1.0702778
220789_s_at,0.01641,1.9239517
201348_at,0.01641,-1.6201557
1554414_a_at,0.01641,0.8859244
207993_s_at,0.01641,-0.918245
227514_at,0.01641,0.623194
239161_at,0.01641,-0.8690507
230364_at,0.016414,-0.9348745
206529_x_at,0.016414,-1.4081048
207808_s_at,0.016417,1.3813334
234605_at,0.01642,-0.9421007
237262_at,0.016456,-1.005491
227502_at,0.016456,-0.9580281
211733_x_at,0.016456,-0.6135964
213846_at,0.016456,-0.6871483
219401_at,0.016512,-1.2980294
243020_at,0.016512,-1.0464345
1564802_at,0.016512,-1.0615154
241588_at,0.016523,-0.6959128
1552618_at,0.016523,0.8541514
1554018_at,0.016608,1.8061795
211852_s_at,0.016629,-0.6632485
223675_s_at,0.016638,0.61247
239828_at,0.016638,-1.7514265
213790_at,0.016649,1.8810696
222877_at,0.016686,1.5582725
217404_s_at,0.016686,-2.9263455
235828_at,0.016686,-0.9420716
210119_at,0.016686,-3.4550578
223039_at,0.016686,-0.761166
226621_at,0.016686,1.0635008
235418_at,0.016686,-0.7983917
1556735_at,0.016686,-0.7591943
1559739_at,0.016686,-1.1954015
1553722_s_at,0.016686,-1.4686468
1569201_a_at,0.016686,-0.9582832
216997_x_at,0.0167,-1.1895472
217022_s_at,0.016747,-4.1443198
237747_at,0.016747,-1.4491214
216941_s_at,0.016747,0.9570154
235937_at,0.016766,-0.8689175
229254_at,0.016833,-4.0547438
241762_at,0.016877,1.5221008
228280_at,0.016922,0.818149
201346_at,0.017014,-1.1346466
210720_s_at,0.017014,-0.8937155
225311_at,0.017014,-0.6031209
223819_x_at,0.017066,0.7010286
234963_s_at,0.017077,-0.930636
224957_at,0.017088,-0.8028225
1554600_s_at,0.017098,1.080103
202614_at,0.017098,-0.5895602
1555250_a_at,0.017098,-0.9838763
1554277_s_at,0.017111,1.5160375
228184_at,0.017113,-1.4249395
225662_at,0.017117,1.1088028
218516_s_at,0.017125,0.5851989
208938_at,0.017133,0.6215245
240522_at,0.017133,-1.97918
1552519_at,0.017214,-1.1927015
211082_x_at,0.017214,-1.6637202
227306_at,0.017214,-2.9994809
223541_at,0.017214,-1.6229815
219527_at,0.017221,-1.0047757
215300_s_at,0.017265,-1.5533331
223092_at,0.017317,0.7989306
204338_s_at,0.017342,2.3838246
205282_at,0.017415,1.7412581
206311_s_at,0.017416,-3.1026942
203186_s_at,0.017484,1.5286594
219693_at,0.017484,1.398365
206144_at,0.017502,-1.0271113
228807_at,0.017569,-1.7155664
208486_at,0.017569,-2.2929841
211709_s_at,0.017569,1.892234
209713_s_at,0.017609,-0.970188
1559640_at,0.01761,-1.5927829
213194_at,0.01761,1.0727093
240106_at,0.01761,-0.968158
205757_at,0.01761,-1.5314077
203098_at,0.017673,0.6825226
231936_at,0.017673,3.135436
211441_x_at,0.017673,-1.3304183
1556205_at,0.017673,-1.4365993
1558411_at,0.017673,-1.8259122
207885_at,0.017673,-3.3483847
234122_at,0.017673,-1.4608019
1560596_at,0.017682,-0.972828
207172_s_at,0.017715,1.2264006
221928_at,0.017763,-1.2154428
221841_s_at,0.017766,-1.7449009
228824_s_at,0.017777,-1.2740117
244320_at,0.017777,-0.6954726
232440_at,0.017777,-0.7377658
202397_at,0.017777,0.7409724
228686_at,0.017777,-1.0712591
211357_s_at,0.017878,-3.6869605
238194_at,0.017918,-2.3756396
206069_s_at,0.017918,-2.9187406
200736_s_at,0.017922,0.6547062
231782_s_at,0.017979,-1.8519366
205682_x_at,0.018043,-0.6317108
220630_s_at,0.018043,-5.7033941
1560456_at,0.018043,-1.9336265
244846_at,0.018053,0.7009421
206522_at,0.018066,-2.842309
209712_at,0.01807,-0.8111113
223569_at,0.01807,-1.2761778
224793_s_at,0.01807,0.7539072
225299_at,0.01807,-1.7144104
1566432_at,0.01807,-0.9700892
216297_at,0.01807,-1.1975201
232164_s_at,0.01807,1.5061763
209118_s_at,0.01807,1.2919145
1555151_s_at,0.018145,-1.8781317
1555653_at,0.018145,-0.8508072
228160_at,0.018151,-0.8144692
209696_at,0.018156,-1.3654888
202765_s_at,0.018156,1.5110088
219736_at,0.018156,-1.8840717
202980_s_at,0.018247,0.7460145
208156_x_at,0.018298,0.9707087
201109_s_at,0.018298,1.3027375
229176_at,0.018298,0.8038263
202145_at,0.018298,2.1620569
201795_at,0.018317,0.7737795
202364_at,0.018427,-0.8599208
215319_at,0.018458,-1.8577984
228707_at,0.018489,-1.7241823
235836_at,0.018492,2.1877901
221696_s_at,0.018493,-2.1298366
217440_at,0.018493,-2.2836369
205776_at,0.018511,-1.5383639
241929_at,0.018528,-1.0857385
217645_at,0.01862,-1.1374726
231191_at,0.018638,-1.0911124
225439_at,0.018638,0.9929488
223487_x_at,0.018638,1.2302162
209406_at,0.018644,1.4080221
213868_s_at,0.018644,-1.2007787
228865_at,0.018762,-1.4438972
206372_at,0.018766,-1.9286175
1556737_at,0.018766,-1.2763771
231644_at,0.018766,-1.1629518
1555797_a_at,0.018766,0.7260961
229599_at,0.0188,-1.0996604
1570444_at,0.0188,-1.6288192
222159_at,0.0188,-0.9765626
205997_at,0.0188,-2.313408
214255_at,0.018845,1.0579525
226918_at,0.018845,-1.7585763
229021_at,0.018845,-0.8163214
1554106_at,0.018845,-0.6649686
243594_x_at,0.018869,-0.9487792
204810_s_at,0.018875,-3.1251946
222985_at,0.018875,0.5431629
201577_at,0.018875,0.9770397
211148_s_at,0.01891,1.9425615
1555816_at,0.018925,-1.6405398
208063_s_at,0.018925,-4.1286052
241137_at,0.018939,-4.8298945
1554983_at,0.018958,-1.8166195
232270_at,0.018983,0.6025431
238128_at,0.018983,-1.8165371
233513_at,0.018983,-1.4444093
1560513_at,0.019018,-1.6073139
235629_at,0.019037,1.790451
218051_s_at,0.019037,1.9077856
230701_x_at,0.01908,-0.8323517
202052_s_at,0.01908,0.9730669
213550_s_at,0.019113,-0.6997989
219922_s_at,0.01918,0.9599069
206742_at,0.019181,-2.3610364
239929_at,0.019181,-1.4700382
225665_at,0.019181,1.3053188
222551_s_at,0.019181,0.7944766
236728_at,0.019181,-0.8270416
201739_at,0.019216,-1.4310491
238144_s_at,0.019226,1.4244627
234510_at,0.019317,-2.3063138
204944_at,0.019335,0.9979146
222272_x_at,0.019374,-1.4133838
201146_at,0.019374,-0.7639142
1556123_a_at,0.019398,-1.0050499
205713_s_at,0.019474,3.0957356
232165_at,0.019518,1.3559071
211564_s_at,0.019518,1.883343
213456_at,0.019518,-5.7023331
203561_at,0.019518,1.1259109
239261_s_at,0.019518,1.8894246
1570433_at,0.019518,-1.9015228
1562308_at,0.019518,1.9612569
200593_s_at,0.019527,0.6454316
219304_s_at,0.019545,-1.6887199
229151_at,0.019591,-1.6499485
205345_at,0.019603,0.7668156
242635_s_at,0.019658,-0.831153
210962_s_at,0.019659,-0.5819802
242835_s_at,0.019659,-0.9754894
216138_at,0.019676,-1.2580638
205166_at,0.019676,-1.0345919
201667_at,0.019676,0.9321783
1556368_at,0.019676,-2.0853576
230252_at,0.019733,-0.7736999
224031_at,0.019735,-1.2866229
224579_at,0.01977,1.244251
1564049_at,0.019872,-2.4509451
206492_at,0.019886,-1.1607973
203817_at,0.019886,1.2904337
232488_at,0.019886,-0.6885624
214700_x_at,0.019902,0.9600076
206915_at,0.019902,-3.0370121
1557589_a_at,0.019999,-1.5847921
229296_at,0.019999,1.888864
214511_x_at,0.019999,1.2545805
1563414_at,0.020044,2.0504757
227628_at,0.020044,1.5477366
235650_at,0.020044,-1.6927572
234549_at,0.020044,2.2239132
227660_at,0.020044,1.7530691
232985_s_at,0.020044,-1.8893553
229004_at,0.020044,-1.2711574
1553938_a_at,0.020044,-1.9083497
226735_at,0.020044,-0.8106278
209703_x_at,0.020061,-1.5925265
230279_at,0.020061,-0.6667112
240242_at,0.020061,-2.7075624
1562678_at,0.020067,-2.1664704
233565_s_at,0.020094,-1.5849818
244282_at,0.020094,-1.4733507
209198_s_at,0.020094,1.1546739
1557729_at,0.020094,-0.9849213
1560135_at,0.020094,-1.060318
201091_s_at,0.020094,0.9567921
239058_at,0.020094,1.1966705
220688_s_at,0.020106,0.963038
1555786_s_at,0.020106,-2.1337498
235766_x_at,0.020106,-1.496067
230626_at,0.020106,-0.8023334
202017_at,0.020106,-1.0044915
205479_s_at,0.020106,1.4590685
242668_x_at,0.020106,-0.6441053
227435_at,0.020106,-0.6248656
234475_x_at,0.020106,-1.609269
204992_s_at,0.020111,1.2146758
AFFX-PheX-M_at,0.020176,-0.7519655
209902_at,0.020176,0.6900591
1554780_a_at,0.020179,0.6695363
215184_at,0.020179,-1.1383798
214433_s_at,0.020179,-1.7464584
229831_at,0.020179,-2.7838521
212086_x_at,0.020179,0.8407616
216950_s_at,0.020224,1.3006294
235211_at,0.020224,-0.6409
222729_at,0.020224,-0.8879291
223151_at,0.02026,0.8446029
209408_at,0.02026,1.3373829
243501_at,0.02029,-1.06749
61874_at,0.020291,-0.5448268
228142_at,0.020365,-0.792283
233486_at,0.020365,-1.1020466
221095_s_at,0.020365,-5.630381
228251_at,0.020365,1.4222722
226939_at,0.020382,-0.9396349
1570354_s_at,0.020399,-0.831429
224028_at,0.020435,-2.2257072
1562918_at,0.020435,-0.9297654
220979_s_at,0.020435,1.1340292
208878_s_at,0.020435,0.6134819
214390_s_at,0.020435,1.9036485
206018_at,0.020437,-1.9271168
233259_at,0.020505,-2.0447968
224937_at,0.020507,0.9677573
211764_s_at,0.020521,1.1019296
1565717_s_at,0.020585,0.6536121
227172_at,0.020585,-1.3557928
1552752_a_at,0.020625,-1.0093629
225346_at,0.020625,-0.7320401
235772_at,0.020659,-0.9150686
1560728_at,0.020676,-2.1616975
226545_at,0.020676,1.1533416
1563596_at,0.02069,-1.177403
213083_at,0.02069,-0.7390691
202715_at,0.02069,1.4883526
212766_s_at,0.020707,0.74749
230358_at,0.020707,-1.5407223
227853_at,0.020707,0.6715906
239045_at,0.020707,-1.0414838
224849_at,0.020707,-0.5180926
1556056_at,0.020707,-0.7386988
