Gene_Id,padj,logFC
204956_at,0.4331,1.1710241
203675_at,0.4331,1.041561
212759_s_at,0.4331,-0.7061341
207615_s_at,0.4331,1.0043833
218362_s_at,0.4331,1.7626875
201832_s_at,0.4331,1.1773032
200037_s_at,0.4331,0.7113086
212202_s_at,0.4331,0.6421067
221834_at,0.4331,1.334076
205919_at,0.4331,-0.9046517
217734_s_at,0.4331,1.3750329
214606_at,0.4331,-0.9572337
209622_at,0.4331,0.6509447
208407_s_at,0.4331,0.6070187
205133_s_at,0.4331,0.6591066
208954_s_at,0.4331,0.9364669
204848_x_at,0.4331,-1.053591
214040_s_at,0.4331,-1.1494253
213728_at,0.4331,1.6329704
219161_s_at,0.4331,0.6417908
221967_at,0.4331,-0.5876369
203533_s_at,0.4331,1.0234757
210510_s_at,0.4331,-0.7669935
214568_at,0.4331,-0.8947552
215357_s_at,0.4331,-0.7639677
221208_s_at,0.4331,1.1327244
205884_at,0.4331,-0.8563256
207208_at,0.4331,-0.9651553
218933_at,0.4331,-0.8049962
201339_s_at,0.4331,0.8760659
202704_at,0.4331,1.1502955
215442_s_at,0.4331,-1.4170457
217609_at,0.4331,-1.295259
201494_at,0.4331,1.1195187
214882_s_at,0.4331,0.7185234
202071_at,0.4331,1.3020742
221109_at,0.4331,-0.7297406
212094_at,0.4331,1.7418831
207366_at,0.4331,-1.7296759
220383_at,0.4331,-0.8417644
214709_s_at,0.4331,1.1405999
202564_x_at,0.4331,-0.5686035
212854_x_at,0.4331,0.7644752
212246_at,0.4331,1.0968645
219110_at,0.4336,1.292094
218248_at,0.4336,1.2285023
210336_x_at,0.4336,-0.5683555
220062_s_at,0.4336,-0.8220675
AFFX-TrpnX-M_at,0.4336,-0.8267516
209662_at,0.435,0.760343
209659_s_at,0.4354,1.4655914
214773_x_at,0.4355,1.1741976
200844_s_at,0.4357,-0.9772764
215043_s_at,0.4357,-0.7139745
203112_s_at,0.4357,2.0096187
202189_x_at,0.4357,1.8857718
211981_at,0.4357,-0.8986388
56821_at,0.4357,-0.6378245
211830_s_at,0.4357,-1.4316507
64418_at,0.4357,1.3699176
214712_at,0.4357,0.9799983
207879_at,0.4357,-1.0919434
212934_at,0.4357,1.4685519
214822_at,0.4374,-0.7758032
AFFX-DapX-5_at,0.4374,-0.6716646
209175_at,0.4374,1.4168927
221271_at,0.4376,-0.7794738
203166_at,0.4376,1.7198842
203962_s_at,0.4384,0.8183603
218753_at,0.4384,1.0742091
203355_s_at,0.4384,2.3550201
207823_s_at,0.4384,-0.7393728
200996_at,0.4384,0.8360038
219732_at,0.4384,-0.6305436
217791_s_at,0.4384,-0.8577184
206271_at,0.4384,-0.6809976
213341_at,0.4384,1.3472487
212179_at,0.4384,0.9477375
218989_x_at,0.4384,1.1429658
218326_s_at,0.4384,0.9923422
215480_at,0.4384,-0.8760172
220147_s_at,0.4384,1.1048004
54632_at,0.4384,0.7007282
206084_at,0.4384,-1.0885486
204900_x_at,0.4384,1.6946375
55692_at,0.4384,0.9980929
210211_s_at,0.4384,0.9091358
210305_at,0.4384,-0.7437201
200862_at,0.4384,1.030497
201229_s_at,0.4384,-0.99253
206145_at,0.4384,0.8573534
202172_at,0.4384,0.8196917
201860_s_at,0.4384,0.6935274
211178_s_at,0.4384,-1.2660415
220172_at,0.4384,1.0364445
206567_s_at,0.4384,0.817084
201917_s_at,0.4384,0.7385151
209856_x_at,0.4384,-0.6967024
218420_s_at,0.4384,-0.831158
204026_s_at,0.4384,0.9659254
219422_at,0.4384,-0.8675867
217810_x_at,0.4384,0.6587808
212585_at,0.4384,0.9946369
220485_s_at,0.4384,0.7272501
200977_s_at,0.4384,0.7865348
213389_at,0.4384,0.8141211
201334_s_at,0.4384,0.9874553
214465_at,0.4384,-1.5016801
210438_x_at,0.4384,1.589171
217287_s_at,0.4384,-0.5961585
210835_s_at,0.4384,0.5854313
221899_at,0.4384,0.5971971
222355_at,0.4384,-0.6874741
213435_at,0.4384,-0.7173956
214855_s_at,0.4384,0.7026617
201384_s_at,0.4384,1.4386431
205390_s_at,0.4384,-1.4933196
216353_s_at,0.4384,-1.1334194
215456_at,0.4384,-0.6347807
210613_s_at,0.4384,-0.9611334
207248_at,0.4384,-0.7087394
219523_s_at,0.4384,-1.3028326
210077_s_at,0.4384,0.8691579
91952_at,0.4384,1.3655038
211490_at,0.4384,-0.6993912
216837_at,0.4384,-0.879726
203337_x_at,0.4384,-1.4406867
209115_at,0.4384,1.0396572
201395_at,0.4384,1.1164818
202937_x_at,0.4384,-0.8089876
220767_at,0.4384,-1.2589887
221835_at,0.4384,-0.8562445
200984_s_at,0.4384,0.7082928
217005_at,0.4384,-1.0099548
211898_s_at,0.4384,-0.7430759
202509_s_at,0.4384,-1.0059612
213720_s_at,0.4384,1.7756573
203073_at,0.4384,-0.6537727
204732_s_at,0.4389,0.9554571
211036_x_at,0.4397,0.7261586
217469_at,0.4397,-0.7650403
222061_at,0.4402,-1.0331473
37512_at,0.4402,-1.0177327
213101_s_at,0.4402,0.6085859
219004_s_at,0.4402,0.8466469
206838_at,0.4402,-0.8372412
207774_at,0.4402,-0.7164425
202006_at,0.4402,1.2768776
214272_at,0.4402,-1.1783014
214790_at,0.4402,1.5245364
200728_at,0.4402,1.0342732
212061_at,0.4402,0.779227
210723_x_at,0.4402,1.2458149
209343_at,0.4402,1.2072596
220734_s_at,0.4402,-0.7538914
217803_at,0.4402,1.0527843
209288_s_at,0.4402,0.6593267
219258_at,0.4402,-0.6953989
216522_at,0.4402,-0.8105044
218331_s_at,0.4402,0.7664902
204825_at,0.4402,1.6342397
217330_at,0.4402,-0.7497729
205260_s_at,0.4402,1.4775267
211797_s_at,0.4402,-1.2928641
203910_at,0.4402,0.6897575
209130_at,0.4402,0.8219644
206490_at,0.4402,-1.1623467
201158_at,0.4402,1.0208401
213505_s_at,0.4405,1.2599478
200935_at,0.4411,-0.8661855
211185_s_at,0.4411,0.6977419
201202_at,0.4426,1.7568471
216419_at,0.4427,-0.75183
201133_s_at,0.4427,1.5564066
202185_at,0.4428,-0.8888032
213085_s_at,0.4428,0.6944531
207667_s_at,0.4428,-0.8019607
208663_s_at,0.4428,1.0964216
214406_s_at,0.4428,-0.7049237
207919_at,0.4428,-0.5914651
206880_at,0.4428,-0.6513865
222146_s_at,0.4428,-0.5394472
204519_s_at,0.4428,-0.8296378
91580_at,0.4428,-1.4463832
218082_s_at,0.4428,0.6081225
37117_at,0.4428,1.1984475
220241_at,0.4428,0.944026
210114_at,0.4428,-1.2000004
213860_x_at,0.4428,0.5873647
204018_x_at,0.4428,-1.1860725
217038_at,0.4428,-0.8167609
211745_x_at,0.4428,-2.2411792
209329_x_at,0.4428,-1.210482
203914_x_at,0.4428,-0.9563425
205497_at,0.4428,0.89459
203384_s_at,0.4428,-0.8510291
216010_x_at,0.4428,-0.822746
216476_at,0.4428,-1.1841653
213804_at,0.4428,-0.7191804
211698_at,0.4428,1.0215959
212350_at,0.4428,-0.8760426
202263_at,0.4428,1.2185724
206953_s_at,0.4428,1.4972614
210265_x_at,0.4428,0.6910588
210157_at,0.4428,-0.7667206
209111_at,0.4428,-0.6210554
210628_x_at,0.4428,0.8625137
200750_s_at,0.4428,2.3450575
214289_at,0.4428,-0.8800026
204881_s_at,0.4428,1.0038846
212200_at,0.4428,1.3573761
212267_at,0.4428,0.8192668
221493_at,0.4428,0.9451052
202074_s_at,0.4428,-1.1102981
217891_at,0.4428,-0.6681635
209087_x_at,0.4428,-0.6834693
208877_at,0.4428,1.3408992
215978_x_at,0.4428,0.844265
207046_at,0.4428,-0.8608855
200088_x_at,0.4428,0.6564752
215391_at,0.4428,-0.6295576
202073_at,0.4428,-0.6913145
213821_s_at,0.4428,-1.1681548
204947_at,0.4428,-1.1616878
203442_x_at,0.4428,-0.7026054
202126_at,0.4428,1.328189
207745_at,0.4428,-0.8120932
215920_s_at,0.4428,-1.1368906
205958_x_at,0.4434,-0.7296769
212867_at,0.4436,0.7311266
220022_at,0.4437,-1.3716691
220617_s_at,0.4438,-0.5847749
220275_at,0.4438,-0.6958086
207491_at,0.4438,0.7194862
204114_at,0.4438,-1.5409862
222038_s_at,0.4439,-0.6620238
209831_x_at,0.4443,1.1703254
202344_at,0.4443,-1.591772
208614_s_at,0.4443,0.7478448
217617_at,0.4443,1.1733517
200915_x_at,0.4443,0.6263651
49306_at,0.4443,-1.0459563
208155_x_at,0.4443,-1.0476958
212125_at,0.4443,-0.9387035
209257_s_at,0.4443,-0.8933167
221866_at,0.4443,-0.731991
214363_s_at,0.4443,0.8943385
211260_at,0.4443,0.9355536
219456_s_at,0.4443,-1.3325157
207763_at,0.4443,-0.7409819
208896_at,0.4443,0.8288616
214270_s_at,0.4443,-0.6902496
204299_at,0.4443,1.9683968
201896_s_at,0.4443,-0.6314448
201835_s_at,0.4443,-0.8177915
206566_at,0.4443,-1.162818
214683_s_at,0.4443,1.3421684
217203_at,0.4443,-0.9026089
221124_s_at,0.4443,-0.6011889
217776_at,0.4443,1.4772625
219061_s_at,0.4443,-0.8622602
209776_s_at,0.4443,-0.9924936
209084_s_at,0.4443,1.1386788
221686_s_at,0.4443,-0.6154493
221504_s_at,0.4443,1.3416472
215220_s_at,0.4444,-1.2171299
213021_at,0.4444,1.5627903
203720_s_at,0.4449,-0.6188966
206234_s_at,0.4461,-0.8873659
209422_at,0.4461,1.6113935
206823_at,0.4461,-0.9367056
204714_s_at,0.4461,-1.0958799
205704_s_at,0.4462,-0.6760363
218029_at,0.4462,-0.6619296
219274_at,0.4462,1.6013969
202737_s_at,0.4462,1.0743756
218935_at,0.4465,1.4332207
209763_at,0.4465,-0.9342712
215148_s_at,0.4465,0.6275075
207865_s_at,0.4465,-1.203534
216819_at,0.4465,-1.2892923
211787_s_at,0.4469,0.7077349
203943_at,0.4469,1.0593603
203799_at,0.4494,-1.0675767
219988_s_at,0.4494,-0.7808102
210184_at,0.4495,-0.6990234
216098_s_at,0.4495,-1.1845781
203035_s_at,0.4495,1.0442017
216842_x_at,0.4495,-0.8076814
207219_at,0.4499,-0.6306847
206291_at,0.4499,-0.9426153
210652_s_at,0.4499,0.8377544
213739_at,0.4499,-1.0601083
218176_at,0.4499,1.0184186
217152_at,0.4499,1.066158
206871_at,0.4506,-0.752787
217231_s_at,0.4509,-0.9256628
200893_at,0.4509,0.8297328
209011_at,0.4509,-1.0088314
219451_at,0.4512,-1.1381571
214240_at,0.4512,-2.1099697
201551_s_at,0.4512,-1.0524858
208500_x_at,0.4512,-0.8740721
210693_at,0.4512,-0.7678525
212603_at,0.4512,1.1460735
204156_at,0.4512,0.7059922
215732_s_at,0.4512,-0.9799291
222191_s_at,0.4512,-0.5962872
215660_s_at,0.4512,-1.2829717
206095_s_at,0.4512,0.8060081
201086_x_at,0.4517,0.8965839
219256_s_at,0.4517,-0.5946735
209689_at,0.4517,0.6766778
211633_x_at,0.4517,-0.9725199
204318_s_at,0.4517,1.1181215
201623_s_at,0.4517,0.7172803
221275_s_at,0.4517,1.2812094
212657_s_at,0.4517,-1.225762
217045_x_at,0.4517,-0.6631092
218041_x_at,0.4517,0.9095124
201453_x_at,0.4517,0.669031
211297_s_at,0.4517,1.2787448
200729_s_at,0.4517,1.6336938
221536_s_at,0.4517,1.4452117
210570_x_at,0.4517,0.6058219
206802_at,0.4517,-0.8894905
200847_s_at,0.4517,0.8247433
217270_s_at,0.4517,-0.9828814
206178_at,0.4517,-0.7811303
209107_x_at,0.4517,0.5580641
221385_s_at,0.4517,-0.7112623
212449_s_at,0.4517,0.876774
201337_s_at,0.4517,-1.3778845
212187_x_at,0.4517,-0.9140859
220411_x_at,0.4517,1.0245162
212981_s_at,0.4517,1.5379023
212290_at,0.4517,0.9198361
201437_s_at,0.4517,0.6820387
221444_at,0.4517,-0.6207457
211696_x_at,0.4517,-1.5701692
213643_s_at,0.4517,-0.6533465
213091_at,0.4517,-1.2763053
217468_at,0.4517,-0.860449
201111_at,0.4517,0.6358275
221058_s_at,0.4517,1.3732931
220006_at,0.4517,-0.5894914
222192_s_at,0.4517,-0.7339185
213911_s_at,0.4517,1.0429529
208825_x_at,0.4517,0.7403582
213884_s_at,0.4517,-0.6818177
216187_x_at,0.4517,0.8919539
32540_at,0.4517,-0.6148149
207160_at,0.4517,-1.4680118
222180_at,0.4517,0.7863666
207839_s_at,0.4517,-1.234406
204297_at,0.4517,0.9850024
208563_x_at,0.4517,-0.9101562
221715_at,0.4517,1.2129785
217976_s_at,0.4517,1.414955
210930_s_at,0.4517,-1.0028293
201577_at,0.4517,0.7081213
221604_s_at,0.4517,0.6646171
204021_s_at,0.4517,1.3344239
210557_x_at,0.4517,-0.7556277
203998_s_at,0.4517,1.1165397
218272_at,0.4517,-0.6014771
220262_s_at,0.4517,-0.5626713
206865_at,0.4517,-0.9249015
211259_s_at,0.4517,-1.014998
218934_s_at,0.4517,-0.9338285
202154_x_at,0.4517,0.8494225
202314_at,0.4517,1.2001111
219090_at,0.4517,-0.5452188
202914_s_at,0.4517,-1.0633543
201599_at,0.4517,0.8027932
218762_at,0.4517,-0.5762604
201718_s_at,0.4517,-0.7827783
221532_s_at,0.4517,1.262207
214705_at,0.4517,2.1381605
211654_x_at,0.4517,0.8589725
209125_at,0.4517,-0.6568755
221130_s_at,0.4517,-0.6819326
201726_at,0.4517,0.8918759
219492_at,0.4517,-0.7123167
201479_at,0.4517,0.8055576
215818_at,0.4517,-0.730298
200624_s_at,0.4517,0.5690789
221750_at,0.4517,1.213079
215719_x_at,0.4517,0.777197
211700_s_at,0.4517,1.2286476
211378_x_at,0.4517,0.7264757
205021_s_at,0.4517,-0.9167322
210255_at,0.4517,1.3189455
201953_at,0.4517,1.5409319
200923_at,0.4517,-0.7898998
204836_at,0.4517,0.6324052
204241_at,0.4517,0.7644355
215643_at,0.4517,-1.2896344
200063_s_at,0.4517,0.7393252
208873_s_at,0.4517,0.8802984
206762_at,0.4517,-0.7163862
218651_s_at,0.4517,-0.5675506
212835_at,0.4517,0.8402075
205944_s_at,0.4517,-0.863997
207163_s_at,0.4517,1.1734836
221069_s_at,0.4517,-1.3368473
218195_at,0.4517,0.7859141
218487_at,0.453,0.6871844
222375_at,0.453,-1.1126491
201664_at,0.453,1.3971883
219123_at,0.453,0.6750919
212148_at,0.453,1.0138814
209100_at,0.453,-0.8161357
215713_at,0.453,-0.7638856
220877_at,0.453,-0.9960461
213417_at,0.4552,-0.7916755
207433_at,0.4552,-1.1979425
219937_at,0.4554,-0.9101856
207210_at,0.4555,-0.7345391
217014_s_at,0.4555,0.8651014
217012_at,0.4562,0.9258277
204270_at,0.4563,-0.8303797
207170_s_at,0.4563,0.9231659
201314_at,0.4563,1.0529219
207129_at,0.4563,-0.7327241
206681_x_at,0.4567,0.7140258
220563_s_at,0.4569,0.7356267
203800_s_at,0.4569,1.2522496
215567_at,0.4569,1.2367537
206771_at,0.4569,-0.8799538
203091_at,0.4569,-0.6536443
217343_at,0.4569,-0.6282831
219359_at,0.4569,1.211868
220969_s_at,0.4569,0.6781856
216277_at,0.4569,-0.7995984
209882_at,0.4569,-0.7221281
208765_s_at,0.4569,1.2535395
217539_at,0.4569,-1.4008014
201443_s_at,0.4569,0.8800168
222150_s_at,0.4569,0.6826105
218502_s_at,0.4569,1.2279745
212149_at,0.4569,0.6616737
211562_s_at,0.4569,-0.9810688
214620_x_at,0.4569,0.9932445
201533_at,0.4569,0.5325509
217444_at,0.4569,0.8520497
201760_s_at,0.4569,1.1188318
206607_at,0.4569,-0.6961593
214323_s_at,0.4569,0.619368
202357_s_at,0.4569,0.5893496
200985_s_at,0.4569,0.7705751
202968_s_at,0.4569,-0.7155408
214880_x_at,0.4569,-1.2546514
216281_at,0.4569,-0.6724204
217851_s_at,0.4569,1.8016834
212402_at,0.4569,0.6084558
203456_at,0.4569,-0.7383275
210661_at,0.4569,-1.1766075
217754_at,0.4569,-0.9895784
218251_at,0.4569,-1.437886
220545_s_at,0.4569,-0.7185952
215710_at,0.4569,-1.4490822
218012_at,0.4569,0.7865086
204412_s_at,0.4569,-0.6289453
203801_at,0.4569,0.5844661
220464_at,0.4569,1.121481
218123_at,0.4569,1.1897071
219878_s_at,0.4569,-0.834789
210685_s_at,0.4569,0.9835923
217251_x_at,0.4569,-0.6489758
217638_at,0.4569,-1.2459259
213128_s_at,0.4569,0.7748632
210462_at,0.4571,-1.1610664
200813_s_at,0.4571,1.1669728
203404_at,0.4571,-0.8237996
200959_at,0.4571,1.424506
201773_at,0.4571,0.559618
32723_at,0.4571,1.118563
207583_at,0.4571,-1.1700641
201707_at,0.4571,-0.6429378
208124_s_at,0.4571,-1.1421833
213851_at,0.4571,-0.9891999
202060_at,0.4574,0.6969052
203931_s_at,0.4574,-1.0684895
206821_x_at,0.4574,-1.1131645
217604_at,0.4574,1.6940938
219694_at,0.4574,-1.2539526
216711_s_at,0.4574,0.9542331
207222_at,0.4574,0.9940755
206165_s_at,0.4574,-0.6619651
213627_at,0.4574,0.7007979
209985_s_at,0.4574,-0.8977396
203180_at,0.4576,1.0915077
204228_at,0.4579,0.8457218
202462_s_at,0.4589,1.0424356
212967_x_at,0.4589,0.6656968
213168_at,0.4589,1.2115381
206425_s_at,0.4589,-1.0760526
211508_s_at,0.4589,-1.5736786
211848_s_at,0.4589,-0.8798355
210722_at,0.4589,-0.6795588
208798_x_at,0.4589,0.787478
221343_at,0.4589,0.6856524
218917_s_at,0.4589,1.1433605
213845_at,0.4589,-1.0249291
209347_s_at,0.4589,-0.6063313
202562_s_at,0.4589,0.8761493
212460_at,0.4589,0.8214485
204147_s_at,0.4589,-1.2843366
203715_at,0.4589,1.0534422
218817_at,0.4589,-0.5706167
218674_at,0.4589,1.2511556
220713_at,0.4589,-0.6738426
55872_at,0.4589,1.1635671
209458_x_at,0.4589,-1.8343715
218253_s_at,0.4589,0.8698308
203359_s_at,0.4589,0.7123647
210363_s_at,0.4589,-0.6710405
210380_s_at,0.4589,-0.8371029
213199_at,0.4589,0.9558032
204544_at,0.4589,1.0283773
220248_x_at,0.4589,-0.8021015
211872_s_at,0.4589,-0.6061702
219788_at,0.4589,-0.7896423
207023_x_at,0.4589,1.6546901
218574_s_at,0.4589,-0.6153119
216069_at,0.4589,-0.5621888
203969_at,0.4589,0.963775
211966_at,0.4589,-1.1759743
219372_at,0.4589,0.9544792
202181_at,0.4589,0.7946695
215165_x_at,0.4589,0.6263725
203070_at,0.4589,-1.1730442
219830_at,0.4589,-1.4447015
217019_at,0.4589,1.1051784
201330_at,0.4589,0.8754642
1053_at,0.4589,-0.6624309
214164_x_at,0.4589,0.7808406
218984_at,0.4589,0.4855475
215446_s_at,0.4589,-1.3547252
213365_at,0.4589,0.9533588
220078_at,0.4589,1.2829289
201589_at,0.4589,0.7090838
218577_at,0.4589,1.0147543
204749_at,0.4589,0.9262138
201473_at,0.4589,-1.5021746
200087_s_at,0.4589,0.8038911
220303_at,0.4589,-0.5906772
204997_at,0.4589,-1.3141477
213486_at,0.4589,-0.6380109
213765_at,0.4589,-1.3400374
221222_s_at,0.4589,1.3881815
208268_at,0.4589,1.0129538
201987_at,0.4589,0.8326222
217261_at,0.4589,-0.4915482
214969_at,0.4589,-0.8707237
202949_s_at,0.4589,0.8334735
201105_at,0.4589,-0.8907156
203195_s_at,0.4589,1.2136127
AFFX-r2-Bs-thr-M_s_at,0.4589,-0.9454482
211245_x_at,0.4589,-0.7989931
220406_at,0.4589,-1.1563128
208809_s_at,0.4589,0.9691215
219374_s_at,0.4589,0.7291991
219497_s_at,0.4589,0.7194841
201516_at,0.4589,-1.0942673
213571_s_at,0.4589,0.8355059
201424_s_at,0.4589,2.1511759
207646_s_at,0.4589,-0.8591671
211488_s_at,0.4589,-1.5041426
210160_at,0.4589,-0.9935696
215433_at,0.4589,0.750411
209572_s_at,0.4589,1.6129055
204557_s_at,0.4589,1.5863396
221229_s_at,0.4589,1.135477
218075_at,0.4589,-0.8901402
211174_s_at,0.4589,-1.1977255
219276_x_at,0.4589,0.8662646
201550_x_at,0.4589,0.6426738
216610_at,0.4589,-1.2170072
206758_at,0.4589,-0.6830132
219192_at,0.4589,1.3536686
219716_at,0.4592,-0.9036404
219729_at,0.4592,-0.8795626
200041_s_at,0.4592,1.3177512
214951_at,0.4592,-0.6055883
204637_at,0.4592,0.8410037
204516_at,0.4592,0.6149183
206485_at,0.4592,-0.6238895
214774_x_at,0.4592,1.323433
209310_s_at,0.4592,-0.8798479
217223_s_at,0.4592,-0.8287385
212648_at,0.4592,1.1558873
219464_at,0.4592,-1.1257175
201662_s_at,0.4592,1.1086483
217821_s_at,0.4592,-0.5883033
219254_at,0.4592,-0.9501879
216559_x_at,0.4598,0.8755463
213152_s_at,0.4598,0.5587321
201221_s_at,0.4598,0.7731196
218158_s_at,0.4598,1.115664
217285_at,0.4598,-0.742784
201720_s_at,0.4598,-0.6822774
209337_at,0.4598,0.5216768
203375_s_at,0.4598,0.8562659
219043_s_at,0.4598,1.222526
220736_at,0.4598,-0.5846703
205603_s_at,0.4598,-0.5452436
36920_at,0.4598,0.8720288
208560_at,0.4598,-0.8071895
210832_x_at,0.4598,-0.8471755
221064_s_at,0.4598,0.6579356
207581_s_at,0.4598,-0.7387472
206336_at,0.4598,-0.8399464
218861_at,0.4598,-0.9754615
208716_s_at,0.4599,1.3399923
203716_s_at,0.4599,-0.6633038
206658_at,0.4599,-0.9604977
201624_at,0.4599,1.2768613
41220_at,0.4599,0.8333082
221546_at,0.4599,-0.6245778
205305_at,0.4599,-0.6861933
212655_at,0.4599,1.1629995
51228_at,0.4599,1.0709445
200726_at,0.4599,0.6098806
209049_s_at,0.4599,0.8732825
212618_at,0.4599,-0.5741813
220659_s_at,0.4599,-0.6419996
204677_at,0.4601,-1.1675075
220807_at,0.4614,-0.6435154
216781_at,0.4614,-0.6419824
202765_s_at,0.4614,-1.00821
217035_at,0.4614,-1.3174811
204853_at,0.4614,0.7952153
208774_at,0.4614,1.3859086
205716_at,0.4614,-0.879211
202381_at,0.4614,0.8084841
218831_s_at,0.4614,0.8404243
212995_x_at,0.4614,0.7401705
213141_at,0.4614,-0.8965213
202988_s_at,0.4614,1.7797454
201704_at,0.4614,0.9938467
222166_at,0.4614,-0.6974195
219153_s_at,0.4614,0.7928962
210844_x_at,0.4614,1.2682842
209949_at,0.4614,-1.3016469
204512_at,0.4614,1.0000159
212266_s_at,0.4614,0.6502033
203179_at,0.4614,-0.6790837
201318_s_at,0.4614,0.7016588
209301_at,0.4614,1.6053405
217140_s_at,0.4614,0.6808266
203246_s_at,0.4614,-0.5495371
208519_x_at,0.4614,-0.6637783
209853_s_at,0.4614,-0.672167
207799_x_at,0.4614,-0.6615478
203721_s_at,0.4614,0.5282334
212163_at,0.4614,1.3050203
200073_s_at,0.4614,0.6386002
201876_at,0.4614,0.8060394
215089_s_at,0.4614,-0.7246848
216725_at,0.4614,-0.5992966
218073_s_at,0.4614,-0.9403739
212474_at,0.4614,0.6478893
205450_at,0.4615,-0.9008795
218059_at,0.4615,-0.9964433
213404_s_at,0.4615,0.7013161
220817_at,0.4621,-0.8615361
214519_s_at,0.4634,0.7880512
208752_x_at,0.4636,0.7984961
201304_at,0.4642,0.83146
209159_s_at,0.4649,1.0046138
203177_x_at,0.4649,0.596381
207743_at,0.4649,-1.0600685
219944_at,0.4649,-0.5214491
209579_s_at,0.4649,0.5229165
202946_s_at,0.4649,0.7465201
200084_at,0.4649,0.8585869
213068_at,0.4649,-1.3033679
203534_at,0.4649,0.8936654
210102_at,0.4649,0.7471883
213652_at,0.4649,-0.7373725
204630_s_at,0.4649,0.9390011
215979_s_at,0.4649,-1.1444987
213874_at,0.4649,-0.8753808
203460_s_at,0.4649,-0.5785028
215848_at,0.4649,-0.7608615
214193_s_at,0.4649,1.0730686
208157_at,0.4649,-0.6090137
204261_s_at,0.4649,-0.5849755
215380_s_at,0.4649,0.6398203
211225_at,0.4649,-0.977127
210055_at,0.4649,-0.8383066
221104_s_at,0.4649,-0.5144535
212444_at,0.4649,-0.9665698
204290_s_at,0.4649,-1.2370059
202770_s_at,0.4649,0.7509416
217946_s_at,0.4649,0.8756881
220267_at,0.465,0.8177659
207772_s_at,0.4656,-0.957292
218650_at,0.4661,-1.1661623
212929_s_at,0.4662,0.8773543
215966_x_at,0.4662,-0.6454145
204460_s_at,0.4662,0.6175451
206321_at,0.4662,-0.5776558
210868_s_at,0.4662,-1.383579
207400_at,0.4662,-0.6785613
200074_s_at,0.4662,1.0149057
201503_at,0.4662,0.5379027
212053_at,0.4662,0.6285384
206520_x_at,0.4662,-0.6844706
222089_s_at,0.4662,-0.763739
215695_s_at,0.4662,-1.9579722
208536_s_at,0.4662,-0.7860902
211162_x_at,0.4662,-0.5950579
208186_s_at,0.4662,-0.5503939
209399_at,0.4662,-1.3195343
209457_at,0.4662,-0.8827427
203479_s_at,0.4662,-0.783346
209888_s_at,0.4662,-0.6450434
203620_s_at,0.4663,-1.0069438
219013_at,0.4669,0.6388599
205388_at,0.467,-0.7058565
203216_s_at,0.4677,1.0692566
201495_x_at,0.4681,-0.5998663
212038_s_at,0.4681,0.7247456
212547_at,0.4681,0.8748052
